date,pincode,enrol_age_0_5,enrol_age_5_17,enrol_age_18_greater,demo_demo_age_5_17,demo_demo_age_17_,bio_bio_age_5_17,bio_bio_age_17_,city_type,state,district,Month,Weekday,Month_Name
2025-04-12,679563,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,679564,0.0,0.0,0.0,0.0,0.0,2.0,1.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,679571,0.0,0.0,0.0,3.0,22.0,7.0,13.0,Non-Metropolitan,Kerala,Malappuram,4,Saturday,April
2025-04-12,679572,0.0,0.0,0.0,0.0,8.0,0.0,2.0,Non-Metropolitan,Kerala,Malappuram,4,Saturday,April
2025-04-12,679573,0.0,0.0,0.0,1.0,17.0,7.0,8.0,Non-Metropolitan,Kerala,Malappuram,4,Saturday,April
2025-04-12,679574,0.0,0.0,0.0,0.0,5.0,2.0,1.0,Non-Metropolitan,Kerala,Malappuram,4,Saturday,April
2025-04-12,679575,0.0,0.0,0.0,0.0,7.0,1.0,3.0,Non-Metropolitan,Kerala,Malappuram,4,Saturday,April
2025-04-12,679576,0.0,0.0,0.0,0.0,0.0,2.0,12.0,Non-Metropolitan,Kerala,Malappuram,4,Saturday,April
2025-04-12,679577,0.0,0.0,0.0,0.0,0.0,3.0,14.0,Non-Metropolitan,Kerala,Malappuram,4,Saturday,April
2025-04-12,679578,0.0,0.0,0.0,1.0,8.0,0.0,0.0,Non-Metropolitan,Kerala,Malappuram,4,Saturday,April
2025-04-12,679579,0.0,0.0,0.0,1.0,13.0,3.0,5.0,Non-Metropolitan,Kerala,Malappuram,4,Saturday,April
2025-04-12,679580,0.0,0.0,0.0,0.0,9.0,0.0,0.0,Non-Metropolitan,Kerala,Malappuram,4,Saturday,April
2025-04-12,679581,0.0,0.0,0.0,0.0,0.0,2.0,5.0,Non-Metropolitan,Kerala,Malappuram,4,Saturday,April
2025-04-12,679582,0.0,0.0,0.0,2.0,4.0,1.0,8.0,Non-Metropolitan,Kerala,Malappuram,4,Saturday,April
2025-04-12,679583,0.0,0.0,0.0,1.0,6.0,0.0,0.0,Non-Metropolitan,Kerala,Malappuram,4,Saturday,April
2025-04-12,679584,0.0,0.0,0.0,0.0,18.0,0.0,3.0,Non-Metropolitan,Kerala,Malappuram,4,Saturday,April
2025-04-12,679585,0.0,0.0,0.0,0.0,5.0,1.0,6.0,Non-Metropolitan,Kerala,Malappuram,4,Saturday,April
2025-04-12,679586,0.0,0.0,0.0,1.0,13.0,4.0,8.0,Non-Metropolitan,Kerala,Malappuram,4,Saturday,April
2025-04-12,679587,0.0,0.0,0.0,0.0,3.0,1.0,2.0,Non-Metropolitan,Kerala,Malappuram,4,Saturday,April
2025-04-12,679591,0.0,0.0,0.0,0.0,4.0,1.0,1.0,Non-Metropolitan,Kerala,Malappuram,4,Saturday,April
2025-04-12,680001,0.0,0.0,0.0,0.0,4.0,0.0,4.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680002,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680003,0.0,0.0,0.0,1.0,7.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680004,0.0,0.0,0.0,0.0,1.0,1.0,4.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680005,0.0,0.0,0.0,0.0,9.0,0.0,1.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680006,0.0,0.0,0.0,1.0,2.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680007,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680008,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680010,0.0,0.0,0.0,0.0,7.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680011,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680012,0.0,0.0,0.0,0.0,12.0,1.0,3.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680013,0.0,0.0,0.0,1.0,3.0,0.0,1.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680014,0.0,0.0,0.0,0.0,11.0,0.0,3.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680020,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680022,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680027,0.0,0.0,0.0,0.0,5.0,1.0,2.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680028,0.0,0.0,0.0,0.0,6.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680101,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680102,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680103,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680104,0.0,0.0,0.0,0.0,2.0,0.0,3.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680121,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680122,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680123,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680125,0.0,0.0,0.0,0.0,2.0,1.0,3.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680301,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680302,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680303,0.0,0.0,0.0,0.0,4.0,2.0,4.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680304,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680305,0.0,0.0,0.0,0.0,4.0,0.0,2.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680306,0.0,0.0,0.0,3.0,13.0,2.0,10.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680307,0.0,0.0,0.0,1.0,9.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680308,0.0,0.0,0.0,0.0,7.0,2.0,2.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680309,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680310,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680311,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680312,0.0,0.0,0.0,1.0,3.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680317,0.0,0.0,0.0,0.0,8.0,3.0,2.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680501,0.0,0.0,0.0,0.0,7.0,0.0,11.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680502,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680503,0.0,0.0,0.0,0.0,7.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680504,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680505,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680506,0.0,0.0,0.0,2.0,23.0,4.0,11.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680507,0.0,0.0,0.0,1.0,7.0,2.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680508,0.0,0.0,0.0,0.0,5.0,0.0,2.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680510,0.0,0.0,0.0,0.0,8.0,0.0,6.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680511,0.0,0.0,0.0,0.0,8.0,2.0,2.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680512,0.0,0.0,0.0,0.0,7.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680513,0.0,0.0,0.0,0.0,2.0,1.0,1.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680514,0.0,0.0,0.0,0.0,5.0,1.0,4.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680515,0.0,0.0,0.0,0.0,2.0,1.0,3.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680516,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680517,0.0,0.0,0.0,1.0,5.0,0.0,1.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680518,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680519,0.0,0.0,0.0,0.0,14.0,1.0,8.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680520,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680522,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680523,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680524,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680541,0.0,0.0,0.0,1.0,4.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680542,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680543,0.0,0.0,0.0,0.0,4.0,0.0,2.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680544,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680545,0.0,0.0,0.0,0.0,3.0,1.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680546,0.0,0.0,0.0,0.0,4.0,1.0,3.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680551,0.0,0.0,0.0,1.0,6.0,1.0,2.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680552,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680555,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680561,0.0,0.0,0.0,1.0,5.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680562,0.0,0.0,0.0,1.0,6.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680563,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680564,0.0,0.0,0.0,1.0,3.0,0.0,1.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680565,0.0,0.0,0.0,0.0,6.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680566,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680567,0.0,0.0,0.0,0.0,6.0,0.0,3.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680568,0.0,0.0,0.0,0.0,1.0,1.0,3.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680569,0.0,0.0,0.0,1.0,6.0,2.0,6.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680570,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680581,0.0,0.0,0.0,2.0,2.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680583,0.0,0.0,0.0,0.0,2.0,0.0,10.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680584,0.0,0.0,0.0,0.0,6.0,2.0,4.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680585,0.0,0.0,0.0,2.0,9.0,1.0,3.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680586,0.0,0.0,0.0,0.0,10.0,1.0,4.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680587,0.0,0.0,0.0,1.0,8.0,0.0,11.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680588,0.0,0.0,0.0,1.0,3.0,0.0,7.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680589,0.0,0.0,0.0,1.0,6.0,1.0,3.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680590,0.0,0.0,0.0,0.0,0.0,1.0,6.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680591,0.0,0.0,0.0,2.0,2.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680594,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680601,0.0,0.0,0.0,0.0,4.0,3.0,7.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680602,0.0,0.0,0.0,0.0,4.0,0.0,1.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680604,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680611,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680612,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680613,0.0,0.0,0.0,0.0,0.0,2.0,2.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680614,0.0,0.0,0.0,2.0,8.0,0.0,3.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680615,0.0,0.0,0.0,0.0,5.0,1.0,3.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680616,0.0,0.0,0.0,0.0,5.0,2.0,4.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680617,0.0,0.0,0.0,0.0,4.0,0.0,1.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680619,0.0,0.0,0.0,0.0,3.0,0.0,1.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680620,0.0,0.0,0.0,2.0,1.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680623,0.0,0.0,0.0,0.0,6.0,0.0,3.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680631,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680641,0.0,0.0,0.0,0.0,0.0,1.0,3.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680642,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680651,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680652,0.0,0.0,0.0,0.0,5.0,2.0,5.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680653,0.0,0.0,0.0,0.0,2.0,0.0,3.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680654,0.0,0.0,0.0,0.0,2.0,1.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680655,0.0,0.0,0.0,0.0,3.0,0.0,5.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680656,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680661,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680662,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680663,0.0,0.0,0.0,0.0,0.0,1.0,3.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680664,0.0,0.0,0.0,2.0,4.0,2.0,4.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680665,0.0,0.0,0.0,0.0,4.0,0.0,1.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680666,0.0,0.0,0.0,0.0,20.0,2.0,6.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680668,0.0,0.0,0.0,0.0,3.0,1.0,4.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680669,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680670,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680671,0.0,0.0,0.0,0.0,0.0,2.0,6.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680681,0.0,0.0,0.0,0.0,12.0,1.0,2.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680682,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680683,0.0,0.0,0.0,0.0,11.0,1.0,7.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680684,0.0,0.0,0.0,0.0,8.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680685,0.0,0.0,0.0,0.0,9.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680686,0.0,0.0,0.0,0.0,4.0,0.0,3.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680687,0.0,0.0,0.0,1.0,5.0,0.0,1.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680688,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680689,0.0,0.0,0.0,0.0,1.0,3.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680691,0.0,0.0,0.0,0.0,2.0,1.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680697,0.0,0.0,0.0,0.0,7.0,0.0,1.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680699,0.0,0.0,0.0,0.0,8.0,2.0,10.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680701,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680702,0.0,0.0,0.0,0.0,0.0,1.0,5.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680703,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680711,0.0,0.0,0.0,1.0,5.0,2.0,8.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680712,0.0,0.0,0.0,0.0,1.0,1.0,6.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680721,0.0,0.0,0.0,2.0,7.0,1.0,7.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680722,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680724,0.0,0.0,0.0,0.0,3.0,1.0,2.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680732,0.0,0.0,0.0,0.0,7.0,0.0,1.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680733,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680734,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680741,0.0,0.0,0.0,0.0,8.0,1.0,4.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,680751,0.0,0.0,0.0,0.0,5.0,2.0,7.0,Non-Metropolitan,Kerala,Thrissur,4,Saturday,April
2025-04-12,682001,0.0,0.0,0.0,1.0,10.0,2.0,3.0,Non-Metropolitan,Kerala,Ernakulam,4,Saturday,April
2025-04-12,682002,0.0,0.0,0.0,2.0,35.0,6.0,14.0,Non-Metropolitan,Kerala,Ernakulam,4,Saturday,April
2025-04-12,682004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Non-Metropolitan,Kerala,Ernakulam,4,Saturday,April
2025-04-12,682005,0.0,0.0,0.0,0.0,10.0,5.0,4.0,Non-Metropolitan,Kerala,Ernakulam,4,Saturday,April
2025-04-12,682006,0.0,0.0,0.0,0.0,0.0,8.0,11.0,Non-Metropolitan,Kerala,Ernakulam,4,Saturday,April
2025-04-12,682007,0.0,0.0,0.0,0.0,7.0,0.0,0.0,Non-Metropolitan,Kerala,Ernakulam,4,Saturday,April
2025-04-12,682008,0.0,0.0,0.0,0.0,0.0,0.0,9.0,Non-Metropolitan,Kerala,Ernakulam,4,Saturday,April
2025-04-12,682010,0.0,0.0,0.0,0.0,2.0,1.0,0.0,Non-Metropolitan,Kerala,Ernakulam,4,Saturday,April
2025-04-12,682011,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Non-Metropolitan,Kerala,Ernakulam,4,Saturday,April
2025-04-12,682012,0.0,0.0,0.0,1.0,6.0,1.0,3.0,Non-Metropolitan,Kerala,Ernakulam,4,Saturday,April
2025-04-12,682013,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Non-Metropolitan,Kerala,Ernakulam,4,Saturday,April
2025-04-12,682015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Non-Metropolitan,Kerala,Ernakulam,4,Saturday,April
2025-04-12,682016,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Non-Metropolitan,Kerala,Ernakulam,4,Saturday,April
2025-04-12,682017,0.0,0.0,0.0,0.0,0.0,4.0,2.0,Non-Metropolitan,Kerala,Ernakulam,4,Saturday,April
2025-04-12,682018,0.0,0.0,0.0,0.0,9.0,1.0,1.0,Non-Metropolitan,Kerala,Ernakulam,4,Saturday,April
2025-04-12,682019,0.0,0.0,0.0,1.0,4.0,0.0,0.0,Non-Metropolitan,Kerala,Ernakulam,4,Saturday,April
2025-04-12,682020,0.0,0.0,0.0,0.0,10.0,0.0,0.0,Non-Metropolitan,Kerala,Ernakulam,4,Saturday,April
2025-04-12,682021,0.0,0.0,0.0,1.0,19.0,0.0,0.0,Non-Metropolitan,Kerala,Ernakulam,4,Saturday,April
2025-04-12,682022,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Non-Metropolitan,Kerala,Ernakulam,4,Saturday,April
2025-04-12,682023,0.0,0.0,0.0,0.0,6.0,1.0,3.0,Non-Metropolitan,Kerala,Ernakulam,4,Saturday,April
2025-04-12,682024,0.0,0.0,0.0,0.0,0.0,3.0,6.0,Non-Metropolitan,Kerala,Ernakulam,4,Saturday,April
2025-04-12,682025,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Non-Metropolitan,Kerala,Ernakulam,4,Saturday,April
2025-04-12,682026,0.0,0.0,0.0,1.0,3.0,3.0,2.0,Non-Metropolitan,Kerala,Ernakulam,4,Saturday,April
2025-04-12,682027,0.0,0.0,0.0,0.0,10.0,7.0,3.0,Non-Metropolitan,Kerala,Ernakulam,4,Saturday,April
2025-04-12,682028,0.0,0.0,0.0,1.0,4.0,5.0,4.0,Non-Metropolitan,Kerala,Ernakulam,4,Saturday,April
2025-04-12,682030,0.0,0.0,0.0,1.0,8.0,2.0,1.0,Non-Metropolitan,Kerala,Ernakulam,4,Saturday,April
2025-04-12,682032,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Non-Metropolitan,Kerala,Ernakulam,4,Saturday,April
2025-04-12,682033,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Non-Metropolitan,Kerala,Ernakulam,4,Saturday,April
2025-04-12,682034,0.0,0.0,0.0,0.0,6.0,6.0,2.0,Non-Metropolitan,Kerala,Ernakulam,4,Saturday,April
2025-04-12,682036,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Non-Metropolitan,Kerala,Ernakulam,4,Saturday,April
2025-04-12,682038,0.0,0.0,0.0,0.0,4.0,1.0,2.0,Non-Metropolitan,Kerala,Ernakulam,4,Saturday,April
2025-04-12,682039,0.0,0.0,0.0,2.0,2.0,1.0,0.0,Non-Metropolitan,Kerala,Ernakulam,4,Saturday,April
2025-04-12,682040,0.0,0.0,0.0,0.0,1.0,1.0,2.0,Non-Metropolitan,Kerala,Ernakulam,4,Saturday,April
